"","peaks","fips","cases","county","state","Region","lat","lng","per_dem","median.income","unemployed.rate"
"247","peak 1","08013",1726.85714285714,"Boulder","Colorado","West",40.0925,-105.3577,0.771860793455953,88341,6.2
"248","peak 1","08014",372.285714285714,"Broomfield","Colorado","West",39.9541,-105.0527,0.623541773889175,106892,6.6
"249","peak 1","08015",230.571428571429,"Chaffee","Colorado","West",38.747,-106.1941,0.521980024786761,60331,6.3
"250","peak 1","08017",7.57142857142857,"Cheyenne","Colorado","West",38.828,-102.6035,0.115316901408451,52337,2.4
"251","peak 1","08019",24.4285714285714,"Clear Creek","Colorado","West",39.6891,-105.6444,0.550397067806964,79900,8.5
"252","peak 1","08021",21.2857142857143,"Conejos","Colorado","West",37.2007,-106.1916,0.452111700900069,40944,5.6
"253","peak 1","08023",22,"Costilla","Colorado","West",37.2781,-105.4282,0.626074498567335,34731,7.2
"254","peak 1","08025",72.1428571428571,"Crowley","Colorado","West",38.3266,-103.7845,0.249714285714286,38224,5.4
"255","peak 1","08027",9.85714285714286,"Custer","Colorado","West",38.1087,-105.3675,0.305998899284535,57381,5
"256","peak 1","08029",93.1428571428571,"Delta","Colorado","West",38.8614,-107.8629,0.303923593185338,51525,6.6
"257","peak 1","08031",8809.28571428571,"Denver","Colorado","West",39.7621,-104.8759,0.795509195662055,75456,8.2
"258","peak 1","08033",1.71428571428571,"Dolores","Colorado","West",37.7517,-108.5174,0.235334713595583,50232,6.9
"259","peak 1","08035",1436,"Douglas","Colorado","West",39.3297,-104.9296,0.451871553849542,123697,5.8
"260","peak 1","08037",903.714285714286,"Eagle","Colorado","West",39.6278,-106.6954,0.637886067261496,89268,9.5
"261","peak 1","08039",74.8571428571429,"Elbert","Colorado","West",39.2866,-104.136,0.236527419269873,101733,4.7
"262","peak 1","08041",3922.42857142857,"El Paso","Colorado","West",38.8321,-104.5255,0.427455265818308,72675,7.3
"263","peak 1","08043",83.2857142857143,"Fremont","Colorado","West",38.473,-105.4397,0.28833587666784,52239,7.7
"264","peak 1","08045",575.428571428571,"Garfield","Colorado","West",39.5993,-107.904,0.49919104323065,73788,6.8
"265","peak 1","08047",12.8571428571429,"Gilpin","Colorado","West",39.8575,-105.5226,0.531055900621118,74806,11.3
"266","peak 1","08049",38.5714285714286,"Grand","Colorado","West",40.1026,-106.1183,0.477203647416413,71029,8.4
"267","peak 1","08051",213.571428571429,"Gunnison","Colorado","West",38.6668,-107.0316,0.637354781054513,60408,6.6
"268","peak 1","08053",3,"Hinsdale","Colorado","West",37.8213,-107.3003,0.403481012658228,61391,4.2
"269","peak 1","08055",5.57142857142857,"Huerfano","Colorado","West",37.6847,-104.9606,0.471175669541534,39955,9.4
"270","peak 1","08057",8,"Jackson","Colorado","West",40.6664,-106.3428,0.199771689497717,53577,4.3
"271","peak 1","08059",3473.42857142857,"Jefferson","Colorado","West",39.5864,-105.2505,0.57875168606916,89696,7.1
"272","peak 1","08063",39.2857142857143,"Kit Carson","Colorado","West",39.3055,-102.603,0.171015241539654,42951,2.8
"273","peak 1","08065",60.7142857142857,"Lake","Colorado","West",39.2025,-106.3448,0.581418833627872,56850,8.2
"274","peak 1","08067",177.285714285714,"La Plata","Colorado","West",37.2866,-107.8433,0.576106765357333,77829,6.8
"275","peak 1","08069",1183.42857142857,"Larimer","Colorado","West",40.6664,-105.4611,0.562187413634783,75332,6.3
"276","peak 1","08071",12.1428571428571,"Las Animas","Colorado","West",37.3158,-104.0386,0.439266423816103,43452,7.4
"277","peak 1","08073",6.14285714285714,"Lincoln","Colorado","West",38.9881,-103.514,0.17729158807997,43077,4.5
"278","peak 1","08075",643.571428571429,"Logan","Colorado","West",40.7247,-103.1101,0.210596278009875,58429,4.7
"279","peak 1","08077",209.857142857143,"Mesa","Colorado","West",39.0183,-108.4664,0.347994968109289,60249,7.5
"280","peak 1","08079",17.4285714285714,"Mineral","Colorado","West",37.6689,-106.9241,0.419312169312169,63015,5.8
"281","peak 1","08081",20.4285714285714,"Moffat","Colorado","West",40.6184,-108.2074,0.171221178479932,63232,6
"282","peak 1","08083",93.7142857142857,"Montezuma","Colorado","West",37.3386,-108.5966,0.376516129032258,52641,7.1
"283","peak 1","08085",247.428571428571,"Montrose","Colorado","West",38.4022,-108.2693,0.308442340101115,50707,6.6
"284","peak 1","08087",668,"Morgan","Colorado","West",40.2626,-103.8097,0.282013969732247,57535,5.4
"285","peak 1","08089",31.7142857142857,"Otero","Colorado","West",37.9026,-103.7165,0.376461988304094,43723,6.2
"286","peak 1","08091",12,"Ouray","Colorado","West",38.1555,-107.7693,0.588308457711443,72836,8.1
"287","peak 1","08093",36.7142857142857,"Park","Colorado","West",39.1193,-105.7171,0.398942229454841,77221,5.7
"288","peak 1","08095",18.1428571428571,"Phillips","Colorado","West",40.594,-102.3576,0.195573440643863,53432,2.7
"289","peak 1","08097",154.285714285714,"Pitkin","Colorado","West",39.2171,-106.9166,0.751777201639207,92820,10.5
"290","peak 1","08099",45.1428571428571,"Prowers","Colorado","West",37.9552,-102.3934,0.262183060600611,47051,4.4
"291","peak 1","08101",536.857142857143,"Pueblo","Colorado","West",38.1735,-104.5128,0.495724753394716,51075,8.2
"292","peak 1","08103",6,"Rio Blanco","Colorado","West",39.9798,-108.2171,0.151991330262801,65960,5.4
"293","peak 1","08105",85.1428571428571,"Rio Grande","Colorado","West",37.5825,-106.3832,0.395717684377478,48496,7.1
"294","peak 1","08107",92.4285714285714,"Routt","Colorado","West",40.4851,-106.9913,0.62704432329936,87691,7.9
"295","peak 1","08109",106.428571428571,"Saguache","Colorado","West",38.0805,-106.2815,0.55591619946887,37004,7
"296","peak 1","08111",2,"San Juan","Colorado","West",37.764,-107.6762,0.607460035523979,50524,6.7
"297","peak 1","08113",70,"San Miguel","Colorado","West",38.0038,-108.4057,0.762385855838352,77209,10.9
"298","peak 1","08115",10.8571428571429,"Sedgwick","Colorado","West",40.8759,-102.3518,0.208160442600277,42808,3.4
"299","peak 1","08117",311.571428571429,"Summit","Colorado","West",39.6342,-106.1164,0.683532658693652,86570,9.8
"300","peak 1","08119",89.1428571428571,"Teller","Colorado","West",38.8822,-105.1618,0.311588641596316,70599,7.5
"301","peak 1","08121",46,"Washington","Colorado","West",39.971,-103.2012,0.122672872340426,53263,3.1
"302","peak 1","08123",3334,"Weld","Colorado","West",40.5548,-104.3925,0.395644674428633,78160,7
"303","peak 1","08125",56.2857142857143,"Yuma","Colorado","West",40.0029,-102.4242,0.157598875727766,52841,2.8
"304","peak 1","09001",17263.7142857143,"Fairfield","Connecticut","Northeast",41.2708,-73.3894,0.628987927863168,96966,7.9
"305","peak 1","09003",12213.5714285714,"Hartford","Connecticut","Northeast",41.8064,-72.7329,0.630637206900849,75336,8.1
"306","peak 1","09005",1541.28571428571,"Litchfield","Connecticut","Northeast",41.7925,-73.2453,0.466450941010191,81015,6.9
"307","peak 1","09007",1362.42857142857,"Middlesex","Connecticut","Northeast",41.4632,-72.5351,0.573047186073002,81721,6.5
"308","peak 1","09009",12842,"New Haven","Connecticut","Northeast",41.4105,-72.9321,0.580479927269247,69687,8
"309","peak 1","09011",1359.28571428571,"New London","Connecticut","Northeast",41.4866,-72.1015,0.569174235695252,75226,9.6
"310","peak 1","09013",952.714285714286,"Tolland","Connecticut","Northeast",41.855,-72.3365,0.546346187271869,90181,6.2
"311","peak 1","09015",655.571428571429,"Windham","Connecticut","Northeast",41.83,-71.9874,0.467806647160853,63309,7.8
"312","peak 1","10001",2060.42857142857,"Kent","Delaware","South",39.0862,-75.5684,0.511944843435794,58804,8.6
"313","peak 1","10003",6308.57142857143,"New Castle","Delaware","South",39.5768,-75.6527,0.678065451460716,76076,7.7
"314","peak 1","10005",5426,"Sussex","Delaware","South",38.6606,-75.39,0.438199641288886,64839,7.5
"315","peak 1","11001",11573.1428571429,"District of Columbia","District of Columbia","South",38.9047,-77.0163,0.921496939214069,90395,8
"316","peak 1","12001",2899.57142857143,"Alachua","Florida","South",29.6747,-82.3577,0.629042663599899,49880,5.4
"317","peak 1","12003",262.428571428571,"Baker","Florida","South",30.3311,-82.2846,0.14488939469379,60454,4.9
"318","peak 1","12005",2462.28571428571,"Bay","Florida","South",30.2652,-85.6203,0.275348297213622,58376,6.1
"319","peak 1","12007",213.142857142857,"Bradford","Florida","South",29.9499,-82.1688,0.231807511737089,47509,5.9
"320","peak 1","12009",4650.71428571429,"Brevard","Florida","South",28.2937,-80.7323,0.41176226009247,57582,6.6
"321","peak 1","12011",45203.2857142857,"Broward","Florida","South",26.1523,-80.4871,0.646100126139221,61429,8.8
"322","peak 1","12013",237.571428571429,"Calhoun","Florida","South",30.406,-85.1972,0.185258964143426,41399,5.2
"323","peak 1","12015",1573.57142857143,"Charlotte","Florida","South",26.9055,-81.9123,0.363357400722022,54756,7.3
"324","peak 1","12017",963.142857142857,"Citrus","Florida","South",28.8489,-82.4794,0.290661745772895,49762,8.4
"325","peak 1","12019",2330.42857142857,"Clay","Florida","South",29.9831,-81.8579,0.308002089948153,75776,5.4
"326","peak 1","12021",8397.28571428571,"Collier","Florida","South",26.1107,-81.3476,0.37350470122896,76415,6.9
"327","peak 1","12023",1764,"Columbia","Florida","South",30.2242,-82.6215,0.269777858483143,47087,5.8
"328","peak 1","12027",1128.57142857143,"DeSoto","Florida","South",27.1864,-81.8095,0.336440477130895,41673,5.2
"329","peak 1","12029",209.714285714286,"Dixie","Florida","South",29.6082,-83.1588,0.167136035263867,39793,5.5
"330","peak 1","12031",18421,"Duval","Florida","South",30.3316,-81.6708,0.512471084777404,58339,6.7
"331","peak 1","12033",6470.42857142857,"Escambia","Florida","South",30.6689,-87.3628,0.416318409128261,52822,6.7
"332","peak 1","12035",728.285714285714,"Flagler","Florida","South",29.4614,-81.3136,0.39267388030565,62831,7.6
"333","peak 1","12037",82.2857142857143,"Franklin","Florida","South",29.8765,-84.814,0.309534238574974,47504,5.4
"334","peak 1","12039",1025.14285714286,"Gadsden","Florida","South",30.5795,-84.6136,0.679782846561737,42975,6.8
"335","peak 1","12041",279.571428571429,"Gilchrist","Florida","South",29.7258,-82.8004,0.175529168817759,46171,4.9
"336","peak 1","12043",316.571428571429,"Glades","Florida","South",26.9564,-81.1891,0.266705180050067,45412,5.6
"337","peak 1","12045",215.142857142857,"Gulf","Florida","South",29.9555,-85.2266,0.243170403038099,53228,5.9
"338","peak 1","12047",533.142857142857,"Hamilton","Florida","South",30.4964,-82.9479,0.336706689536878,39241,7.6
"339","peak 1","12049",743.142857142857,"Hardee","Florida","South",27.4927,-81.81,0.270830878020035,41430,6.5
"340","peak 1","12051",1451.85714285714,"Hendry","Florida","South",26.5535,-81.1659,0.380911901081917,45107,8.1
"341","peak 1","12053",1317.85714285714,"Hernando","Florida","South",28.5536,-82.425,0.344457501698463,50705,8.1
"342","peak 1","12055",914.285714285714,"Highlands","Florida","South",27.3433,-81.341,0.324669350201265,45723,7.7
"343","peak 1","12057",25535.4285714286,"Hillsborough","Florida","South",27.9291,-82.3092,0.528558568553625,61133,7.1
"344","peak 1","12059",346.428571428571,"Holmes","Florida","South",30.8679,-85.814,0.101896779885311,38874,5.5
"345","peak 1","12061",1797.42857142857,"Indian River","Florida","South",27.6943,-80.6062,0.388207295556194,61173,7.4
"346","peak 1","12063",1012.57142857143,"Jackson","Florida","South",30.7954,-85.2155,0.301797582407779,40543,5.4
"347","peak 1","12065",144.571428571429,"Jefferson","Florida","South",30.4375,-83.8953,0.461128860489883,47192,5.6
"348","peak 1","12067",77.1428571428571,"Lafayette","Florida","South",29.9855,-83.1811,0.139420448332422,45480,4.2
"349","peak 1","12069",3740.42857142857,"Lake","Florida","South",28.7615,-81.7113,0.395170220619552,57660,8.9
"350","peak 1","12071",13705.7142857143,"Lee","Florida","South",26.5778,-81.8337,0.40034374293918,62364,7.3
"351","peak 1","12073",3454.42857142857,"Leon","Florida","South",30.458,-84.2779,0.63535036733792,55081,5.8
"352","peak 1","12075",423.285714285714,"Levy","Florida","South",29.3184,-82.7436,0.268092460574638,41405,6
"353","peak 1","12077",323,"Liberty","Florida","South",30.2414,-84.8829,0.194889076102218,44236,4.8
"354","peak 1","12079",497.571428571429,"Madison","Florida","South",30.4441,-83.4701,0.399466950959488,37919,6
"355","peak 1","12081",7289.57142857143,"Manatee","Florida","South",27.4719,-82.3153,0.415591957890467,64151,6.8
"356","peak 1","12083",2968.42857142857,"Marion","Florida","South",29.2102,-82.0567,0.366275883665401,49079,7
"357","peak 1","12085",3296.28571428571,"Martin","Florida","South",27.0775,-80.4315,0.373690821060308,70806,6.1
"358","peak 1","12086",95576.7142857143,"Miami-Dade","Florida","South",25.615,-80.5623,0.534107412068989,54991,8
"359","peak 1","12087",1018.14285714286,"Monroe","Florida","South",25.3156,-81.1106,0.455578921068521,67528,7.9
"360","peak 1","12089",864.714285714286,"Nassau","Florida","South",30.6106,-81.8016,0.26464436925065,72818,5.7
"361","peak 1","12091",2158.71428571429,"Okaloosa","Florida","South",30.6913,-86.5917,0.294295068443711,63520,5.5
"362","peak 1","12093",745.857142857143,"Okeechobee","Florida","South",27.3864,-80.8886,0.275166102544816,45225,5.4
"363","peak 1","12095",25290.4285714286,"Orange","Florida","South",28.5144,-81.3235,0.610151636615833,63133,10.6
"364","peak 1","12097",6921.28571428571,"Osceola","Florida","South",28.0627,-81.1495,0.56424992460971,52270,13.5
"365","peak 1","12099",28310.2857142857,"Palm Beach","Florida","South",26.6476,-80.4655,0.560780590771873,66621,7.6
"366","peak 1","12101",5405.28571428571,"Pasco","Florida","South",28.3091,-82.3932,0.394320627876941,55745,7.2
"367","peak 1","12103",14435.7142857143,"Pinellas","Florida","South",27.9196,-82.7256,0.495698703804615,56708,7
"368","peak 1","12105",10618.8571428571,"Polk","Florida","South",27.9489,-81.6976,0.422567995898105,51817,9
"369","peak 1","12107",1078.57142857143,"Putnam","Florida","South",29.6087,-81.7443,0.289417974871471,41986,7.9
"370","peak 1","12109",2732.42857142857,"St. Johns","Florida","South",29.9016,-81.4407,0.361506494094733,90839,5.3
"371","peak 1","12111",4040.42857142857,"St. Lucie","Florida","South",27.3773,-80.472,0.488688439846895,57292,7.8
"372","peak 1","12113",2198.71428571429,"Santa Rosa","Florida","South",30.7004,-87.022,0.258229836899596,66139,5.2
"373","peak 1","12115",4703.85714285714,"Sarasota","Florida","South",27.1845,-82.3315,0.443906495426407,66258,6.8
"374","peak 1","12117",5736.28571428571,"Seminole","Florida","South",28.717,-81.2363,0.508130283917719,69954,7.2
"375","peak 1","12119",912.285714285714,"Sumter","Florida","South",28.7048,-82.081,0.317251446180462,63464,7.9
"376","peak 1","12121",954.285714285714,"Suwannee","Florida","South",30.1956,-82.9915,0.212993303889443,49453,5.6
"377","peak 1","12123",239.571428571429,"Taylor","Florida","South",30.047,-83.6035,0.227016885553471,42987,6.2
"378","peak 1","12125",170,"Union","Florida","South",30.0439,-82.3714,0.168614891913531,50893,4.7
"379","peak 1","12127",5804.14285714286,"Volusia","Florida","South",29.0584,-81.1819,0.424718399422324,53554,7.6
"380","peak 1","12129",400.714285714286,"Wakulla","Florida","South",30.1673,-84.4007,0.290752010432515,58640,4.5
"381","peak 1","12131",936.285714285714,"Walton","Florida","South",30.6436,-86.1697,0.236507972821487,62600,5.9
"382","peak 1","12133",378.428571428571,"Washington","Florida","South",30.6106,-85.6653,0.190395067737487,42518,5.8
"383","peak 1","13001",465.428571428571,"Appling","Georgia","South",31.7492,-82.2889,0.212634088200238,43821,4.7
"384","peak 1","13003",248.571428571429,"Atkinson","Georgia","South",31.2971,-82.8801,0.26148969889065,38581,3.9
"385","peak 1","13005",363,"Bacon","Georgia","South",31.5537,-82.4527,0.133919005785301,41807,4.9
"386","peak 1","13007",47.4285714285714,"Baker","Georgia","South",31.3262,-84.4447,0.419292604501608,39515,6
"387","peak 1","13009",789.714285714286,"Baldwin","Georgia","South",33.0692,-83.2496,0.500794477014958,44429,6.9
"388","peak 1","13011",197.857142857143,"Banks","Georgia","South",34.3541,-83.4974,0.105897057152596,53481,4.3
"389","peak 1","13013",849,"Barrow","Georgia","South",33.9932,-83.7127,0.275652013396271,68924,5.1
"390","peak 1","13015",1247.85714285714,"Bartow","Georgia","South",34.2377,-84.8403,0.239596544071021,60254,6.2
"391","peak 1","13017",286,"Ben Hill","Georgia","South",31.7598,-83.2205,0.364564290067032,35931,6.9
"392","peak 1","13019",213.428571428571,"Berrien","Georgia","South",31.276,-83.2296,0.163889965129795,42058,5.8
"393","peak 1","13021",2490.85714285714,"Bibb","Georgia","South",32.8065,-83.6974,0.613852985264587,43066,7.5
"394","peak 1","13023",108,"Bleckley","Georgia","South",32.4344,-83.3279,0.229852838121934,48115,6.5
"395","peak 1","13025",186.857142857143,"Brantley","Georgia","South",31.1969,-81.9819,0.0903342366757001,44680,5.4
"396","peak 1","13027",298.571428571429,"Brooks","Georgia","South",30.842,-83.5802,0.393043233347416,39554,5.2
"397","peak 1","13029",419.714285714286,"Bryan","Georgia","South",32.0145,-81.4436,0.315819076634638,79296,5.3
"398","peak 1","13031",860.285714285714,"Bulloch","Georgia","South",32.3968,-81.7432,0.373811897640412,48788,6.5
"399","peak 1","13033",291.142857142857,"Burke","Georgia","South",33.0611,-82.0009,0.48750351024993,42632,7.2
"400","peak 1","13035",387.428571428571,"Butts","Georgia","South",33.2879,-83.9572,0.278141194460963,47410,6.2
"401","peak 1","13037",178.285714285714,"Calhoun","Georgia","South",31.5292,-84.6245,0.574613284804368,34960,5.1
"402","peak 1","13039",447.428571428571,"Camden","Georgia","South",30.9306,-81.67,0.336359030651017,58552,4.7
"403","peak 1","13043",154,"Candler","Georgia","South",32.4034,-82.0737,0.286391333784699,41665,4.4
"404","peak 1","13045",1451.71428571429,"Carroll","Georgia","South",33.5828,-85.0798,0.298061389337641,59193,6.4
